lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta_re_flat,theta_im_flat,theta_re_f0_980,theta_im_f0_980,theta_re_f0_600,theta_im_f0_600,theta_re_f0_1370,theta_im_f0_1370,theta_re_f0_1500,theta_im_f0_1500,theta_re_f2_1270,theta_im_f2_1270,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,theta.1.5,theta.2.5,theta.1.6,theta.2.6,theta.1.7,theta.2.7
-8942.29,0.99986,0.0579575,7,127,0,0.370939,4.75711,2.25839,0.112709,2.62821,-0.136023,-0.338246,-0.76689,0.740991,-0.609153,-1.77363,-1.85065,0.370939,4.75711,2.25839,0.112709,2.62821,-0.136023,-0.338246,-0.76689,0.740991,-0.609153,1,0,-1.77363,-1.85065
-8944.79,0.837831,0.0579575,6,63,0,0.956733,4.85286,2.67879,-0.346867,2.38335,-0.0425202,-0.108082,-0.422882,0.906404,-0.648784,-1.59494,-2.10401,0.956733,4.85286,2.67879,-0.346867,2.38335,-0.0425202,-0.108082,-0.422882,0.906404,-0.648784,1,0,-1.59494,-2.10401
-8940.53,0.998816,0.0579575,5,31,0,1.37178,4.47402,2.29865,-0.434,2.86616,-0.0249414,-0.371143,-0.524896,0.881619,-0.605192,-1.62477,-2.03437,1.37178,4.47402,2.29865,-0.434,2.86616,-0.0249414,-0.371143,-0.524896,0.881619,-0.605192,1,0,-1.62477,-2.03437
-8940.22,0.982007,0.0579575,7,127,0,0.776577,4.49115,2.42073,-0.134387,2.42945,-0.154397,-0.269658,-0.293899,0.902474,-0.60711,-1.7067,-1.91447,0.776577,4.49115,2.42073,-0.134387,2.42945,-0.154397,-0.269658,-0.293899,0.902474,-0.60711,1,0,-1.7067,-1.91447
-8940.7,0.961529,0.0579575,7,127,0,1.58271,3.85153,2.034,-0.118528,2.84938,0.359503,-0.155883,-0.477933,0.812263,-0.70878,-1.85423,-1.85248,1.58271,3.85153,2.034,-0.118528,2.84938,0.359503,-0.155883,-0.477933,0.812263,-0.70878,1,0,-1.85423,-1.85248
-8941.2,0.925657,0.0579575,6,63,0,2.51177,3.08482,2.05395,-1.01424,3.05785,0.512685,0.0553968,-0.0445884,0.958388,-0.608989,-1.55366,-1.96326,2.51177,3.08482,2.05395,-1.01424,3.05785,0.512685,0.0553968,-0.0445884,0.958388,-0.608989,1,0,-1.55366,-1.96326
-8944.2,0.89077,0.0579575,5,31,0,2.41618,2.94208,2.02479,-1.09218,3.37963,0.399784,-0.21163,0.112596,1.09037,-0.732538,-1.55557,-1.98488,2.41618,2.94208,2.02479,-1.09218,3.37963,0.399784,-0.21163,0.112596,1.09037,-0.732538,1,0,-1.55557,-1.98488
-8942.76,0.996892,0.0579575,7,127,0,1.24973,0.225919,1.19258,-0.376639,4.2492,0.487245,0.442186,-0.242008,1.0027,-0.892662,-1.77986,-1.84394,1.24973,0.225919,1.19258,-0.376639,4.2492,0.487245,0.442186,-0.242008,1.0027,-0.892662,1,0,-1.77986,-1.84394
-8943.02,0.930749,0.0579575,6,63,0,1.55477,0.669951,1.63183,-0.437141,3.48262,0.506559,0.870129,0.0998432,1.18403,-0.824299,-1.60095,-1.98353,1.55477,0.669951,1.63183,-0.437141,3.48262,0.506559,0.870129,0.0998432,1.18403,-0.824299,1,0,-1.60095,-1.98353
-8945.58,0.999569,0.0579575,7,127,0,-0.223659,4.43509,1.98783,0.571989,2.86693,-0.0747115,-0.366538,-1.10637,0.748278,-0.490998,-1.84747,-1.90153,-0.223659,4.43509,1.98783,0.571989,2.86693,-0.0747115,-0.366538,-1.10637,0.748278,-0.490998,1,0,-1.84747,-1.90153

-8940.1,0.997194,0.0630859,7,95,0,2.63042,3.90251,2.08483,-0.375013,2.87618,0.775415,-0.125154,-0.240209,0.835377,-0.679342,-1.74556,-1.90949,2.63042,3.90251,2.08483,-0.375013,2.87618,0.775415,-0.125154,-0.240209,0.835377,-0.679342,1,0,-1.74556,-1.90949
-8941.73,0.984671,0.0630859,6,63,0,0.952658,2.15136,2.05191,-0.626281,3.66761,0.0504713,-0.0141761,-0.411039,0.955143,-0.631969,-1.61294,-1.89414,0.952658,2.15136,2.05191,-0.626281,3.66761,0.0504713,-0.0141761,-0.411039,0.955143,-0.631969,1,0,-1.61294,-1.89414
-8941.39,0.967474,0.0630859,6,63,0,1.66,3.33083,2.04941,-0.606585,3.04113,0.2179,0.0691892,-0.397753,0.827605,-0.622543,-1.68848,-1.90487,1.66,3.33083,2.04941,-0.606585,3.04113,0.2179,0.0691892,-0.397753,0.827605,-0.622543,1,0,-1.68848,-1.90487
-8939.06,0.908364,0.0630859,5,31,0,1.72767,3.97618,2.07035,-0.043109,2.91015,0.445462,-0.303164,-0.280385,0.941749,-0.714754,-1.7902,-1.93369,1.72767,3.97618,2.07035,-0.043109,2.91015,0.445462,-0.303164,-0.280385,0.941749,-0.714754,1,0,-1.7902,-1.93369
-8940.41,0.827294,0.0630859,7,127,0,-0.77824,1.96654,1.56371,0.0118159,3.82702,-0.389687,-0.0197448,-1.03372,0.861179,-0.701106,-1.64316,-1.99397,-0.77824,1.96654,1.56371,0.0118159,3.82702,-0.389687,-0.0197448,-1.03372,0.861179,-0.701106,1,0,-1.64316,-1.99397
-8943.63,0.63847,0.0630859,7,127,0,0.599083,2.9304,1.88159,0.678616,2.62913,0.195898,0.0232406,0.278481,1.17111,-0.84537,-2.03381,-1.76012,0.599083,2.9304,1.88159,0.678616,2.62913,0.195898,0.0232406,0.278481,1.17111,-0.84537,1,0,-2.03381,-1.76012
-8941.71,0.965482,0.0630859,6,63,0,-0.121572,4.01522,2.23882,-0.0882336,2.88759,-0.291282,-0.311235,-0.603981,0.877685,-0.644504,-1.74282,-1.82158,-0.121572,4.01522,2.23882,-0.0882336,2.88759,-0.291282,-0.311235,-0.603981,0.877685,-0.644504,1,0,-1.74282,-1.82158
-8941.83,0.960073,0.0630859,5,23,0,0.0508779,3.78357,2.32197,0.184231,2.95273,-0.281365,-0.317023,-0.473187,0.863098,-0.630484,-1.78962,-1.96544,0.0508779,3.78357,2.32197,0.184231,2.95273,-0.281365,-0.317023,-0.473187,0.863098,-0.630484,1,0,-1.78962,-1.96544
-8940.76,0.981506,0.0630859,5,31,0,0.045272,3.8478,2.31053,0.194493,2.92582,-0.272933,-0.323269,-0.518352,0.873653,-0.635654,-1.77504,-1.98493,0.045272,3.8478,2.31053,0.194493,2.92582,-0.272933,-0.323269,-0.518352,0.873653,-0.635654,1,0,-1.77504,-1.98493
-8941.01,0.952505,0.0630859,6,63,0,2.41425,2.71238,2.10652,-0.0927633,3.00756,0.514492,-0.325339,0.301372,1.07324,-0.6687,-1.96478,-1.77431,2.41425,2.71238,2.10652,-0.0927633,3.00756,0.514492,-0.325339,0.301372,1.07324,-0.6687,1,0,-1.96478,-1.77431
-8942.7,0.999594,0.0630859,6,63,0,4.11438,3.48059,2.20406,-0.742917,2.7566,0.859933,-0.660413,0.725049,1.17514,-0.515294,-1.86829,-1.67448,4.11438,3.48059,2.20406,-0.742917,2.7566,0.859933,-0.660413,0.725049,1.17514,-0.515294,1,0,-1.86829,-1.67448
-8941.37,0.858233,0.0630859,7,127,0,0.220696,4.39456,2.34776,0.331743,2.47657,0.0177714,-0.0678113,-0.262281,0.930093,-0.789937,-1.79667,-1.95095,0.220696,4.39456,2.34776,0.331743,2.47657,0.0177714,-0.0678113,-0.262281,0.930093,-0.789937,1,0,-1.79667,-1.95095
-8942.9,0.942848,0.0630859,7,127,0,0.532782,1.93197,1.46559,-0.353,4.01027,-0.05329,-0.183231,-0.920278,0.947149,-0.543946,-1.56882,-2.0267,0.532782,1.93197,1.46559,-0.353,4.01027,-0.05329,-0.183231,-0.920278,0.947149,-0.543946,1,0,-1.56882,-2.0267
-8941.48,0.838549,0.0630859,7,95,0,1.47826,0.916031,1.53421,-0.764865,3.89697,0.154612,0.311027,-0.336614,0.956151,-0.620092,-1.52403,-1.99072,1.47826,0.916031,1.53421,-0.764865,3.89697,0.154612,0.311027,-0.336614,0.956151,-0.620092,1,0,-1.52403,-1.99072
-8940.23,0.959978,0.0630859,7,127,0,2.96995,1.61318,1.52638,-0.526913,3.66519,0.867667,-0.0550886,-0.202848,1.03028,-0.606051,-1.76911,-1.92712,2.96995,1.61318,1.52638,-0.526913,3.66519,0.867667,-0.0550886,-0.202848,1.03028,-0.606051,1,0,-1.76911,-1.92712
-8940.19,0.754685,0.0630859,6,63,0,3.00018,2.78687,2.09685,-0.525665,2.95945,0.746594,0.165979,0.505826,1.12584,-0.754104,-1.69535,-1.87563,3.00018,2.78687,2.09685,-0.525665,2.95945,0.746594,0.165979,0.505826,1.12584,-0.754104,1,0,-1.69535,-1.87563
-8938.87,0.914321,0.0630859,7,95,0,1.24207,2.54563,1.86569,-0.16841,3.47553,0.286388,-0.218189,-0.560066,0.937682,-0.649792,-1.8015,-1.8489,1.24207,2.54563,1.86569,-0.16841,3.47553,0.286388,-0.218189,-0.560066,0.937682,-0.649792,1,0,-1.8015,-1.8489
-8940.73,0.987556,0.0630859,7,95,0,1.27939,0.75124,1.34701,-0.555774,3.88796,0.382992,0.831,-0.575519,0.896088,-0.765882,-1.48595,-2.11864,1.27939,0.75124,1.34701,-0.555774,3.88796,0.382992,0.831,-0.575519,0.896088,-0.765882,1,0,-1.48595,-2.11864
-8945.91,0.926325,0.0630859,7,127,0,-1.07137,2.53497,1.83715,0.0419341,3.81837,-0.446893,0.0100137,-1.23969,0.803311,-0.839002,-1.68098,-2.12999,-1.07137,2.53497,1.83715,0.0419341,3.81837,-0.446893,0.0100137,-1.23969,0.803311,-0.839002,1,0,-1.68098,-2.12999
-8944.35,0.991513,0.0630859,5,31,0,-1.1393,2.53906,1.92665,0.150008,3.61196,-0.455345,0.212847,-1.31186,0.821377,-0.856978,-1.62849,-2.11769,-1.1393,2.53906,1.92665,0.150008,3.61196,-0.455345,0.212847,-1.31186,0.821377,-0.856978,1,0,-1.62849,-2.11769
-8944.37,0.978061,0.0630859,4,15,0,-1.10433,2.50601,1.80115,0.15903,3.61503,-0.49966,0.168092,-1.01228,0.777786,-0.809405,-1.59773,-2.14288,-1.10433,2.50601,1.80115,0.15903,3.61503,-0.49966,0.168092,-1.01228,0.777786,-0.809405,1,0,-1.59773,-2.14288
-8940.16,0.950168,0.0630859,6,63,0,1.72151,2.05769,1.60896,-0.496843,3.81978,0.302066,-0.166462,-0.379013,0.966794,-0.654367,-1.73683,-1.94949,1.72151,2.05769,1.60896,-0.496843,3.81978,0.302066,-0.166462,-0.379013,0.966794,-0.654367,1,0,-1.73683,-1.94949
-8944.23,0.937789,0.0630859,7,95,0,4.5191,4.2342,2.64427,-1.15347,2.65236,1.21928,-0.177509,0.386602,1.07436,-0.690393,-1.67442,-1.88784,4.5191,4.2342,2.64427,-1.15347,2.65236,1.21928,-0.177509,0.386602,1.07436,-0.690393,1,0,-1.67442,-1.88784
-8948.59,0.99954,0.0630859,6,63,0,4.81758,4.5234,2.95005,-1.64175,2.40962,1.04873,-0.249673,0.748945,1.04086,-0.563701,-1.58395,-1.80968,4.81758,4.5234,2.95005,-1.64175,2.40962,1.04873,-0.249673,0.748945,1.04086,-0.563701,1,0,-1.58395,-1.80968
-8945.11,0.982843,0.0630859,5,31,0,4.62923,4.14509,2.38309,-0.892011,2.70198,1.1722,-0.507654,0.377464,1.14245,-0.560181,-1.7587,-1.8692,4.62923,4.14509,2.38309,-0.892011,2.70198,1.1722,-0.507654,0.377464,1.14245,-0.560181,1,0,-1.7587,-1.8692
-8943.4,0.980857,0.0630859,7,127,0,3.69553,1.56556,2.02736,-1.25318,3.52508,0.949349,0.377599,0.358289,1.00044,-0.748676,-1.73317,-1.73966,3.69553,1.56556,2.02736,-1.25318,3.52508,0.949349,0.377599,0.358289,1.00044,-0.748676,1,0,-1.73317,-1.73966
-8943.02,0.998243,0.0630859,5,31,0,3.87985,1.88538,1.90989,-0.901931,3.15247,1.09507,0.50298,0.394711,1.08871,-0.849486,-1.70621,-1.92298,3.87985,1.88538,1.90989,-0.901931,3.15247,1.09507,0.50298,0.394711,1.08871,-0.849486,1,0,-1.70621,-1.92298
-8948.33,0.995815,0.0630859,6,63,0,3.22243,0.325482,2.1533,-0.940058,3.45301,0.822085,0.925698,0.86409,1.28076,-0.949811,-1.59921,-1.89711,3.22243,0.325482,2.1533,-0.940058,3.45301,0.822085,0.925698,0.86409,1.28076,-0.949811,1,0,-1.59921,-1.89711
-8945.06,0.917683,0.0630859,6,63,0,3.41638,2.95858,2.18517,-0.392971,2.88839,0.975387,0.207218,0.415812,1.07199,-0.8122,-1.8337,-1.95119,3.41638,2.95858,2.18517,-0.392971,2.88839,0.975387,0.207218,0.415812,1.07199,-0.8122,1,0,-1.8337,-1.95119
-8942.43,0.997384,0.0630859,5,31,0,3.27795,3.00153,2.23418,-0.294993,2.91214,0.979117,0.15626,0.273418,1.07661,-0.808222,-1.82394,-1.89889,3.27795,3.00153,2.23418,-0.294993,2.91214,0.979117,0.15626,0.273418,1.07661,-0.808222,1,0,-1.82394,-1.89889
-8941.83,0.966096,0.0630859,5,31,0,2.55904,2.62589,2.40841,-0.732271,2.81861,0.405288,0.119904,0.58397,1.11541,-0.784702,-1.75859,-1.7766,2.55904,2.62589,2.40841,-0.732271,2.81861,0.405288,0.119904,0.58397,1.11541,-0.784702,1,0,-1.75859,-1.7766
-8942.44,0.954805,0.0630859,5,31,0,2.53272,2.70949,2.3795,-0.733266,2.94931,0.393101,0.109159,0.590992,1.1008,-0.799297,-1.76797,-1.74364,2.53272,2.70949,2.3795,-0.733266,2.94931,0.393101,0.109159,0.590992,1.1008,-0.799297,1,0,-1.76797,-1.74364
-8944.88,0.873891,0.0630859,7,95,0,3.07926,1.98254,1.42959,-0.611482,3.41778,1.03819,0.424334,0.0677459,1.04349,-0.720111,-1.61908,-2.08642,3.07926,1.98254,1.42959,-0.611482,3.41778,1.03819,0.424334,0.0677459,1.04349,-0.720111,1,0,-1.61908,-2.08642
-8942.78,0.937187,0.0630859,6,47,0,3.25604,2.01565,1.48756,-0.507406,3.43949,0.890588,0.251308,-0.126414,1.03739,-0.679769,-1.65133,-1.9833,3.25604,2.01565,1.48756,-0.507406,3.43949,0.890588,0.251308,-0.126414,1.03739,-0.679769,1,0,-1.65133,-1.9833
-8941.16,0.999142,0.0630859,6,39,0,2.58564,1.72746,1.39239,-0.593314,3.61687,0.912714,0.326078,-0.0755914,1.03042,-0.72774,-1.64707,-1.99082,2.58564,1.72746,1.39239,-0.593314,3.61687,0.912714,0.326078,-0.0755914,1.03042,-0.72774,1,0,-1.64707,-1.99082
-8941.89,0.949305,0.0630859,6,43,0,2.89487,2.18533,1.83199,-0.674109,3.55358,0.731038,0.128027,-0.381201,0.902249,-0.652231,-1.6368,-1.91789,2.89487,2.18533,1.83199,-0.674109,3.55358,0.731038,0.128027,-0.381201,0.902249,-0.652231,1,0,-1.6368,-1.91789
-8943.07,0.988581,0.0630859,6,63,0,3.30684,2.55839,1.77917,-0.915652,3.44101,0.917859,0.153918,0.037054,0.944122,-0.66882,-1.5942,-2.03399,3.30684,2.55839,1.77917,-0.915652,3.44101,0.917859,0.153918,0.037054,0.944122,-0.66882,1,0,-1.5942,-2.03399
-8944.41,0.842731,0.0630859,6,39,0,3.45624,2.0028,1.94455,-0.789496,3.34024,0.962643,0.258662,-0.0258879,0.965409,-0.772383,-1.64924,-1.91673,3.45624,2.0028,1.94455,-0.789496,3.34024,0.962643,0.258662,-0.0258879,0.965409,-0.772383,1,0,-1.64924,-1.91673
-8939.93,0.764079,0.0630859,2,3,0,3.40085,2.15294,1.89969,-0.793764,3.36025,0.929294,0.284479,0.00724472,0.964578,-0.763765,-1.64055,-1.93023,3.40085,2.15294,1.89969,-0.793764,3.36025,0.929294,0.284479,0.00724472,0.964578,-0.763765,1,0,-1.64055,-1.93023
-8940.13,0.994249,0.0630859,7,127,0,3.13809,0.349431,1.50237,-0.909535,3.98448,0.911049,0.493619,0.146017,1.13109,-0.804371,-1.6096,-1.94052,3.13809,0.349431,1.50237,-0.909535,3.98448,0.911049,0.493619,0.146017,1.13109,-0.804371,1,0,-1.6096,-1.94052
-8941.61,0.998516,0.0630859,6,63,0,2.61371,1.03051,1.89352,-0.999797,3.75205,0.57135,0.375736,0.155344,1.1605,-0.827979,-1.58079,-2.01436,2.61371,1.03051,1.89352,-0.999797,3.75205,0.57135,0.375736,0.155344,1.1605,-0.827979,1,0,-1.58079,-2.01436
-8941.84,0.936643,0.0630859,6,63,0,2.40913,1.1965,1.87378,-0.806851,3.67054,0.697222,0.703303,0.15336,1.15279,-0.87387,-1.55347,-2.02941,2.40913,1.1965,1.87378,-0.806851,3.67054,0.697222,0.703303,0.15336,1.15279,-0.87387,1,0,-1.55347,-2.02941
-8943.23,0.697322,0.0630859,6,63,0,0.561885,2.77437,1.61775,-0.0765484,3.52631,-0.0343183,-0.415893,-0.95132,0.800488,-0.608089,-1.74838,-1.9199,0.561885,2.77437,1.61775,-0.0765484,3.52631,-0.0343183,-0.415893,-0.95132,0.800488,-0.608089,1,0,-1.74838,-1.9199
-8946.11,0.960204,0.0630859,7,127,0,1.8238,3.00876,2.41734,-0.0835218,2.69361,0.145421,-0.294333,0.390582,1.17579,-0.792227,-1.88408,-1.83129,1.8238,3.00876,2.41734,-0.0835218,2.69361,0.145421,-0.294333,0.390582,1.17579,-0.792227,1,0,-1.88408,-1.83129
-8945.95,0.992987,0.0630859,4,15,0,1.02052,3.66236,2.30255,-0.106939,2.70685,0.21135,-0.300085,0.168496,1.17405,-0.767413,-1.81652,-1.8032,1.02052,3.66236,2.30255,-0.106939,2.70685,0.21135,-0.300085,0.168496,1.17405,-0.767413,1,0,-1.81652,-1.8032
-8945.22,0.997912,0.0630859,6,63,0,2.9285,3.83374,2.31741,-0.975385,3.29692,0.587515,-0.226514,-0.266623,0.780233,-0.665949,-1.65326,-1.9519,2.9285,3.83374,2.31741,-0.975385,3.29692,0.587515,-0.226514,-0.266623,0.780233,-0.665949,1,0,-1.65326,-1.9519
-8945.49,0.953974,0.0630859,6,63,0,2.82787,4.07193,2.55542,-0.676352,2.51072,0.606152,0.252915,0.393825,0.974581,-0.755825,-1.62273,-1.99899,2.82787,4.07193,2.55542,-0.676352,2.51072,0.606152,0.252915,0.393825,0.974581,-0.755825,1,0,-1.62273,-1.99899
-8941.78,0.993679,0.0630859,7,127,0,2.71967,0.87966,1.46416,-0.480247,3.8499,0.713416,0.137567,0.190409,1.11451,-0.794557,-1.78123,-1.7816,2.71967,0.87966,1.46416,-0.480247,3.8499,0.713416,0.137567,0.190409,1.11451,-0.794557,1,0,-1.78123,-1.7816
-8940.81,0.848336,0.0630859,6,63,0,2.26318,2.84077,2.46633,-0.244329,3.03198,0.58245,0.0476752,0.112526,1.05768,-0.794028,-1.84681,-1.851,2.26318,2.84077,2.46633,-0.244329,3.03198,0.58245,0.0476752,0.112526,1.05768,-0.794028,1,0,-1.84681,-1.851
-8946.63,0.695768,0.0630859,6,63,0,2.31897,2.13023,1.5765,-0.503748,3.14998,0.136491,-0.396515,0.349209,1.19252,-0.536544,-1.67606,-1.9414,2.31897,2.13023,1.5765,-0.503748,3.14998,0.136491,-0.396515,0.349209,1.19252,-0.536544,1,0,-1.67606,-1.9414
-8943.39,0.938301,0.0630859,5,31,0,1.89195,2.71283,2.20306,-0.564606,3.44339,0.586017,0.0404557,-0.459391,0.893793,-0.802747,-1.81436,-1.91134,1.89195,2.71283,2.20306,-0.564606,3.44339,0.586017,0.0404557,-0.459391,0.893793,-0.802747,1,0,-1.81436,-1.91134
-8941.16,0.990236,0.0630859,5,31,0,1.88747,2.68233,2.01599,-0.146908,2.79797,0.588501,0.473209,-0.0946091,0.940867,-0.749913,-1.75796,-1.87687,1.88747,2.68233,2.01599,-0.146908,2.79797,0.588501,0.473209,-0.0946091,0.940867,-0.749913,1,0,-1.75796,-1.87687
-8941.33,0.977101,0.0630859,5,31,0,2.24084,1.30701,1.90121,-0.744714,3.79413,0.477419,0.0393495,-0.0741565,1.10332,-0.761026,-1.67023,-1.92104,2.24084,1.30701,1.90121,-0.744714,3.79413,0.477419,0.0393495,-0.0741565,1.10332,-0.761026,1,0,-1.67023,-1.92104
-8946.02,0.969282,0.0630859,6,63,0,2.24508,1.74291,2.453,-0.8451,3.20365,0.188652,0.10252,0.493867,1.26769,-0.732028,-1.64889,-1.90358,2.24508,1.74291,2.453,-0.8451,3.20365,0.188652,0.10252,0.493867,1.26769,-0.732028,1,0,-1.64889,-1.90358
-8939.99,0.99014,0.0630859,5,31,0,1.7325,2.45657,1.85653,-0.0342623,2.88896,0.354092,0.0477301,0.374067,1.12759,-0.694663,-1.793,-1.88541,1.7325,2.45657,1.85653,-0.0342623,2.88896,0.354092,0.0477301,0.374067,1.12759,-0.694663,1,0,-1.793,-1.88541
-8940.55,0.998577,0.0630859,6,63,0,0.0822101,0.940702,1.68157,0.103774,3.82499,-0.0605971,0.222737,-0.437638,1.15751,-0.774866,-1.78386,-1.94477,0.0822101,0.940702,1.68157,0.103774,3.82499,-0.0605971,0.222737,-0.437638,1.15751,-0.774866,1,0,-1.78386,-1.94477
-8942.65,0.87497,0.0630859,6,63,0,1.62805,1.42274,1.15302,0.214405,3.20603,0.381146,0.186759,0.351239,1.16625,-0.732706,-1.87504,-1.80625,1.62805,1.42274,1.15302,0.214405,3.20603,0.381146,0.186759,0.351239,1.16625,-0.732706,1,0,-1.87504,-1.80625
-8940.67,0.674636,0.0630859,5,31,0,0.428662,1.89935,2.11504,0.187233,3.42747,0.0231529,-0.00872346,-0.18061,1.10422,-0.775722,-1.88595,-1.82501,0.428662,1.89935,2.11504,0.187233,3.42747,0.0231529,-0.00872346,-0.18061,1.10422,-0.775722,1,0,-1.88595,-1.82501
-8942.56,0.792449,0.0630859,2,3,0,0.459423,1.89627,2.15758,0.180942,3.52674,-0.0407767,-0.0351591,-0.190395,1.11331,-0.774355,-1.87154,-1.81944,0.459423,1.89627,2.15758,0.180942,3.52674,-0.0407767,-0.0351591,-0.190395,1.11331,-0.774355,1,0,-1.87154,-1.81944
-8944.88,0.92738,0.0630859,6,63,0,0.540471,2.4181,1.87537,-0.281111,3.36071,-0.333139,-0.333265,-0.00472745,1.15569,-0.678396,-1.75855,-1.89935,0.540471,2.4181,1.87537,-0.281111,3.36071,-0.333139,-0.333265,-0.00472745,1.15569,-0.678396,1,0,-1.75855,-1.89935
-8949.78,0.793944,0.0630859,6,63,0,0.134468,1.93332,1.06116,-0.265213,3.85873,0.276187,0.62875,-1.42798,0.700538,-0.809219,-1.46483,-2.214,0.134468,1.93332,1.06116,-0.265213,3.85873,0.276187,0.62875,-1.42798,0.700538,-0.809219,1,0,-1.46483,-2.214
-8947.62,0.995057,0.0630859,5,31,0,-0.0933024,1.64522,1.12851,-0.00777764,3.96328,-0.041868,0.602251,-1.04807,0.70875,-0.805061,-1.47662,-2.22684,-0.0933024,1.64522,1.12851,-0.00777764,3.96328,-0.041868,0.602251,-1.04807,0.70875,-0.805061,1,0,-1.47662,-2.22684
-8942.06,0.664901,0.0630859,5,31,0,-0.056423,1.8555,1.35412,-0.230151,3.77852,-0.0387233,0.55464,-1.09742,0.782071,-0.84635,-1.46924,-2.14155,-0.056423,1.8555,1.35412,-0.230151,3.77852,-0.0387233,0.55464,-1.09742,0.782071,-0.84635,1,0,-1.46924,-2.14155
-8942.21,0.841442,0.0630859,6,63,0,0.0274536,0.585651,1.4162,0.332734,4.06958,0.18142,0.812386,-0.915262,0.883541,-0.880439,-1.76224,-1.99619,0.0274536,0.585651,1.4162,0.332734,4.06958,0.18142,0.812386,-0.915262,0.883541,-0.880439,1,0,-1.76224,-1.99619
-8944.94,0.984493,0.0630859,7,127,0,-0.720458,2.61956,1.47574,0.262555,3.34924,-0.645875,-0.294659,-0.488871,0.964353,-0.72967,-1.71698,-2.02707,-0.720458,2.61956,1.47574,0.262555,3.34924,-0.645875,-0.294659,-0.488871,0.964353,-0.72967,1,0,-1.71698,-2.02707
-8948.21,0.867396,0.0630859,6,63,0,-1.28904,3.2922,2.58429,0.912216,2.80382,-0.603892,0.138391,-0.503668,0.964953,-0.718992,-1.87815,-1.94927,-1.28904,3.2922,2.58429,0.912216,2.80382,-0.603892,0.138391,-0.503668,0.964953,-0.718992,1,0,-1.87815,-1.94927
-8942.67,0.939877,0.0630859,4,15,0,-1.29055,3.59811,2.43255,0.719243,2.74467,-0.622754,-0.0350734,-0.626491,0.979449,-0.758115,-1.8641,-1.98419,-1.29055,3.59811,2.43255,0.719243,2.74467,-0.622754,-0.0350734,-0.626491,0.979449,-0.758115,1,0,-1.8641,-1.98419
-8944.78,0.918782,0.0630859,6,63,0,-0.370938,1.50478,1.12272,0.718187,3.63785,-0.127389,-0.293566,-0.67945,1.05132,-0.646178,-2.00212,-1.84419,-0.370938,1.50478,1.12272,0.718187,3.63785,-0.127389,-0.293566,-0.67945,1.05132,-0.646178,1,0,-2.00212,-1.84419
-8946.46,0.999715,0.0630859,6,63,0,-0.733457,3.4014,1.84576,-0.138183,3.39119,-0.44545,0.13854,-1.0266,0.769985,-0.881062,-1.5201,-2.18533,-0.733457,3.4014,1.84576,-0.138183,3.39119,-0.44545,0.13854,-1.0266,0.769985,-0.881062,1,0,-1.5201,-2.18533
-8945.58,0.98892,0.0630859,6,63,0,-0.335273,3.84062,2.36303,0.362271,2.79253,-0.383361,0.0621834,-0.725265,0.914682,-0.580909,-1.60923,-2.1364,-0.335273,3.84062,2.36303,0.362271,2.79253,-0.383361,0.0621834,-0.725265,0.914682,-0.580909,1,0,-1.60923,-2.1364
-8949.66,0.946181,0.0630859,6,63,0,-0.11497,2.99821,2.0438,-0.123514,3.45211,-0.328284,-0.169608,-0.257306,1.04242,-0.84398,-1.52696,-2.11074,-0.11497,2.99821,2.0438,-0.123514,3.45211,-0.328284,-0.169608,-0.257306,1.04242,-0.84398,1,0,-1.52696,-2.11074
-8940.32,0.983912,0.0630859,5,31,0,-0.213313,2.8545,1.90307,0.180291,3.14644,-0.0458358,0.349885,-0.703772,0.901842,-0.69711,-1.70159,-2.00861,-0.213313,2.8545,1.90307,0.180291,3.14644,-0.0458358,0.349885,-0.703772,0.901842,-0.69711,1,0,-1.70159,-2.00861
-8942.05,0.994873,0.0630859,6,63,0,2.23002,2.17032,2.05981,-0.73993,3.42733,0.329116,0.245743,-0.331847,1.00739,-0.591239,-1.50652,-2.06617,2.23002,2.17032,2.05981,-0.73993,3.42733,0.329116,0.245743,-0.331847,1.00739,-0.591239,1,0,-1.50652,-2.06617
-8941.88,0.915535,0.0630859,6,63,0,3.58766,1.16806,1.42575,-1.04744,3.67313,1.07786,0.624636,0.173014,1.0122,-0.742599,-1.58168,-1.97091,3.58766,1.16806,1.42575,-1.04744,3.67313,1.07786,0.624636,0.173014,1.0122,-0.742599,1,0,-1.58168,-1.97091
-8941.67,0.997594,0.0630859,6,63,0,2.82752,1.19176,1.70949,-0.902238,3.63975,0.872115,0.58112,0.324242,1.09794,-0.882254,-1.57417,-1.93865,2.82752,1.19176,1.70949,-0.902238,3.63975,0.872115,0.58112,0.324242,1.09794,-0.882254,1,0,-1.57417,-1.93865
-8941.86,0.968622,0.0630859,7,127,0,1.56625,4.57686,2.22286,-0.205438,2.74097,0.167802,-0.794552,-0.217826,0.874585,-0.44943,-1.85089,-1.76957,1.56625,4.57686,2.22286,-0.205438,2.74097,0.167802,-0.794552,-0.217826,0.874585,-0.44943,1,0,-1.85089,-1.76957
